"product_key","product_id","name","category","brand","department"
1274113,16811,"Ralph Lauren Chaps Solid Piqu̩ - Big & Tall","Tops & Tees","Chaps","Men"
1274114,19353,"Chaps Big and Tall Argyle V-Neck Vest","Sweaters","Chaps","Men"
1274115,19364,"Chaps Big and Tall Solid V-Neck Vest","Sweaters","Chaps","Men"
1274116,19369,"Chaps Long - sleeved Cotton Crew Sweater","Sweaters","Chaps","Men"
1274117,19434,"Chaps Big and Tall Solid V-Neck Vest","Sweaters","Chaps","Men"
1274118,19509,"Chaps Big and Tall Argyle V-Neck Vest","Sweaters","Chaps","Men"
1274119,19586,"Chaps Big and Tall Solid V-Neck Vest","Sweaters","Chaps","Men"
1274120,19742,"Chaps Big and Tall Solid V-Neck Vest","Sweaters","Chaps","Men"
1274121,27291,"Chaps Men's (S-XXL) Short Sleeve Jersey V-Neck/Knit Pant Sleep Set","Sleep & Lounge","Chaps","Men"
1274122,27293,"Chaps Men's Long Sleeve Microfleece Crew/Flannel Pant Sleep Set Red/Plaid","Sleep & Lounge","Chaps","Men"
1274123,5825,"Chyor Leggings For Spring Fall","Leggings","Chyor","Women"
1274124,9015,"Chyor Tights For Winter","Socks & Hosiery","Chyor","Women"
1274125,9435,"Chyor Tights For Spring Fall","Socks & Hosiery","Chyor","Women"
1274126,22341,"Drake Fleece Lined Flyway Canvas Pants","Pants","Drake","Men"
1274127,21574,"Evisu European edition Vintage cut denim jeans","Jeans","Evisu","Men"
1274128,7033,"Grass Collection Plain front Short","Shorts","Grass","Women"
1274129,7053,"Grass Band Hem Shorts","Shorts","Grass","Women"
1274130,10531,"Bra-Tastic- Set of 3 (Medium)","Intimates","Jobar","Women"
1274131,25862,"Joe's Men's The Relaxed Fit Boxer","Underwear","Joe's","Men"
1274132,4169,"Women's KC and Friends Detachable Apron Romper/Jumpsuit (Maternity)","Jumpsuits & Rompers","KC&PP","Women"
1274133,3965,"Krazy Sexy Club Cocktail Party Evening Dress #312 US 0-2 2-4 4-6","Dresses","Krazy","Women"
1274134,4014,"Krazy Sexy Club Cocktail Party Evening Dress #266 US Size 0-2 2-4 4-6","Dresses","Krazy","Women"
1274135,4081,"Krazy Color block Punk Flouncing Ruffled Harem Jumpsuit Playsuit Genie Pants US Size 0-2 4-6 6-8","Jumpsuits & Rompers","Krazy","Women"
1274136,4175,"Krazy Sexy Club Cocktail Party Evening Playsuit Jumpsuit Romper #388 US Size 0-2 4-6 6-8","Jumpsuits & Rompers","Krazy","Women"
1274137,5223,"Krazy Larry Pull on Ankle Pants","Pants & Capris","Krazy","Women"
1274138,5620,"Krazy Larry Full Length Pull on Pants","Pants & Capris","Krazy","Women"
1274139,7949,"Krazy Shawl Collar Tuxedo Boyfriend Suit Blazer Jacket Coat #282 US Size 0-2 4-6 6-8","Blazers & Jackets","Krazy","Women"
1274140,16917,"Matix Men's Rikers","Tops & Tees","Matix","Men"
1274141,17141,"Matix Men's Asher Classic Zipper Hooded Jacket","Fashion Hoodies & Sweatshirts","Matix","Men"
1274142,17247,"Matix Men's Builders Henley Hoodie","Fashion Hoodies & Sweatshirts","Matix","Men"
1274143,17298,"Matix Men's Asher Chambray Hoodie","Fashion Hoodies & Sweatshirts","Matix","Men"
1274144,17452,"Matix Men's Sleepy Flannel Shirt","Fashion Hoodies & Sweatshirts","Matix","Men"
1274145,17536,"Matix Men's Builders 11 Zip Hoodie","Fashion Hoodies & Sweatshirts","Matix","Men"
1274146,17537,"Matix Men's Asher Borough 2 Hoodie","Fashion Hoodies & Sweatshirts","Matix","Men"
1274147,19129,"Matix Men's Mj Classic","Sweaters","Matix","Men"
1274148,19426,"Matix Men's Burbank Sweater","Sweaters","Matix","Men"
1274149,19699,"Matix Men's Nabokov","Sweaters","Matix","Men"
1274150,20870,"Matix Men's Gripper Denim Pant","Jeans","Matix","Men"
1274151,20963,"Matix Men's Constrictor Hesh Denim Pant","Jeans","Matix","Men"
1274152,21443,"Matix Men's Miner Denim Pant","Jeans","Matix","Men"
1274153,21470,"Matix Men's Mj Jean","Jeans","Matix","Men"
1274154,21929,"Matix Men's Welder SP12 Chino Pant","Pants","Matix","Men"
1274155,22266,"Matix Men's Gripper Twill Pant","Pants","Matix","Men"
1274156,22355,"Matix Mike Mo Stretch Cord Pant - Men's","Pants","Matix","Men"
1274157,22567,"Matix Men's Nexus Pant","Pants","Matix","Men"
1274158,22629,"Matix Men's Mj Cord","Pants","Matix","Men"
1274159,23088,"Matix Men's Welder Classic Short","Shorts","Matix","Men"
1274160,23274,"Matix Young Men's Welder Shorts","Shorts","Matix","Men"
1274161,23354,"Matix Kilowatt Shorts - Black","Shorts","Matix","Men"
1274162,23371,"Matix Men's Welder Modern Short","Shorts","Matix","Men"
1274163,23512,"Matix Men's Rockaway Short","Shorts","Matix","Men"
1274164,23530,"Matix Men's Welder Plaid Sp12 Short","Shorts","Matix","Men"
1274165,23534,"Matix Men's Welder 22 Inch Chino Short","Shorts","Matix","Men"
1274166,23556,"Matix Welder Modern Fit Short - Men's","Shorts","Matix","Men"
1274167,23559,"Matix Men's Lakemaster Short","Shorts","Matix","Men"
1274168,23562,"Matix Men's Rockaway Short","Shorts","Matix","Men"
1274169,23570,"Matix Saber Walkshort - Charcoal","Shorts","Matix","Men"
1274170,28165,"Matix Men's Runway Boardshort","Swim","Matix","Men"
1274171,5909,"MeMoi Women's Houndstooth Squared Sweater Tights","Leggings","MeMoi","Women"
1274172,13701,"Mundi Big Fat Wallet","Accessories","Mundi","Women"
1274173,13922,"MUNDI Big Fat Wallet","Accessories","Mundi","Women"
1274174,14087,"Mundi Croco My Big Fat Wallet Zip Around w/ Safe Keeper","Accessories","Mundi","Women"
1274175,14168,"File Master Wallet W/ RFID Blocking Safe Keeper","Accessories","Mundi","Women"
1274176,15273,"MUNDI Big Fat Flap Wallet","Plus","Mundi","Women"
1274177,15429,"Mundi Big Fat Wallet","Plus","Mundi","Women"
1274178,15797,"MUNDI Big Fat Wallet","Plus","Mundi","Women"
1274179,10493,"NuBra Feather Lite","Intimates","NuBra","Women"
1274180,12561,"NuBra Soft Travel Case Black","Intimates","NuBra","Women"
1274181,12601,"Nubra Seamless Super Light Adhesive Bra B Cup Mocha","Intimates","NuBra","Women"
1274182,12605,"Nubra Seamless Super Light Adhesive Bra A Cup Nude","Intimates","NuBra","Women"
1274183,12647,"Nubra Seamless Super Light Adhesive Bra D Cup Mocha","Intimates","NuBra","Women"
1274184,12648,"Nubra Seamless U - Small - Nude","Intimates","NuBra","Women"
1274185,12686,"Nubra Seamless Super Light Adhesive Bra D Cup Black","Intimates","NuBra","Women"
1274186,12693,"Nubra Seamless Super Light Adhesive Bra B Cup Nude","Intimates","NuBra","Women"
1274187,12694,"Nubra Seamless Super Light Adhesive Bra C Cup Mocha","Intimates","NuBra","Women"
1274188,12695,"Nubra Seamless Super Light Adhesive Bra C Cup Black","Intimates","NuBra","Women"
1274189,12698,"Nubra Seamless Super Light Adhesive Bra A Cup Black","Intimates","NuBra","Women"
1274190,98,"Patty Women Cowl Neck Button Embellished Ruched Blouse Top","Tops & Tees","Patty","Women"
1274191,115,"Patty Women Stunning 2-in-1 Hoodie Casual Blouse Top","Tops & Tees","Patty","Women"
1274192,125,"Patty Women Stunning Trimmed Boat Neck Long Sleeve Blouse Knit Top","Tops & Tees","Patty","Women"
1274193,128,"Patty Women Trendy Diagonal Stripe Cowl Neck Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274194,162,"Patty Women Smart V Neck Ruched Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274195,163,"Patty Women Sexy Keyhole Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274196,167,"Patty Women Sexy Cowl Neck Ruffle Sleeve Casual Blouse Top","Tops & Tees","Patty","Women"
1274197,172,"Patty Women Trendy Stripe / Solid Off shoulder Long Sleeve Casual Blouse Top","Tops & Tees","Patty","Women"
1274198,178,"Patty Women Stylish Off Shoulder Cross Tied Long Sleeve Top","Tops & Tees","Patty","Women"
1274199,180,"Patty Women Smart Checkers / Solid Bolero Style Long Sleeve Knit Blouse Top","Tops & Tees","Patty","Women"
1274200,186,"Patty Women Unique Corset Embroidered Back Cap Sleeve Boho Clubwear Blouse Top","Tops & Tees","Patty","Women"
1274201,209,"Patty Women Stunning Scoop Neck Ruched Gathered Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274202,211,"Patty Women Sexy V Neck Ruched Bust Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274203,214,"Patty Women Unique Cut Out Shoulder Bell Sleeve Boho Blouse Top","Tops & Tees","Patty","Women"
1274204,222,"Patty Women Fitted One shoulder Ruched Arm Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274205,228,"Patty Women Fabulous Plunge Ruched Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274206,235,"Patty Women Long Sleeves Ruched Turtleneck Tunic Blouse Top","Tops & Tees","Patty","Women"
1274207,237,"Patty Women Sexy Convertible Long Sleeve Casual Wrap Blouse Top","Tops & Tees","Patty","Women"
1274208,262,"Patty Women Sexy Crochet Eyelet Lace Back Cami Vest Top","Tops & Tees","Patty","Women"
1274209,285,"Patty Women Sexy Black Floral Lace Polo Neck Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274210,286,"Patty Women Smart V Neck Checkers Long Sleeve Knit Top","Tops & Tees","Patty","Women"
1274211,311,"Patty Women Unique Boat Neck O Ring Cut Out Shoulder 3/4 Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274212,315,"Patty Women Elegant Black V Neck Chiffon Long Sleeve Blouse Top","Tops & Tees","Patty","Women"
1274213,319,"Patty Women Sexiest & Stunning Lace Back Ruched Halter Clubwear Top","Tops & Tees","Patty","Women"
1274214,324,"Patty Women Smart Shirt Collar V-Neck Knit Tops 2-in-1 Style Blouse","Tops & Tees","Patty","Women"
1274215,344,"Patty Women Stunning Halter Cut Out Shoulder Long Sleeve Party Top","Tops & Tees","Patty","Women"
1274216,349,"Patty Women Cute On/Off Shoulder Wide Sleeve Tops","Tops & Tees","Patty","Women"
1274217,353,"Patty Women Kimono Sleeve One Shoulder Blouse Tops","Tops & Tees","Patty","Women"
1274218,357,"Patty Women Beautiful Bolero Style Embellished w/ Buttons Blouse Top","Tops & Tees","Patty","Women"
1274219,361,"Patty Women Sexy Twist Cowl Neck Clubwear Party Tank Cami Top","Tops & Tees","Patty","Women"
1274220,379,"Patty Women Sexy Cowl Neck Cut Out Asym Sleeve Casual Blouse Top","Tops & Tees","Patty","Women"
1274221,382,"Patty Women Cowl Neck Off Shoulders Long Sleeves Top","Tops & Tees","Patty","Women"
1274222,388,"Patty Women Sexy V Neck Cut Out Shoulder Short Sleeve Party Blouse Top","Tops & Tees","Patty","Women"
1274223,391,"Patty Women Sexy Cross Back Necklace Hippie Top Cami","Tops & Tees","Patty","Women"
1274224,407,"Patty Women Multi-Style On/Off Shoulder Long Sleeve / Sleeveless / Halter Tops","Tops & Tees","Patty","Women"
1274225,438,"Patty Women Cowl Neck Backless Chain Draping Halter Tops","Tops & Tees","Patty","Women"
1274226,440,"Patty Women Unique Bolero Style Button Embellished Long Sleeve Party Blouse Top","Tops & Tees","Patty","Women"
1274227,455,"Patty Women Diagonal One Shoulder with Neck Warmer Tops","Tops & Tees","Patty","Women"
1274228,461,"Patty Women Stunning Draping Back Buckle Closure Party Tops","Tops & Tees","Patty","Women"
1274229,466,"Patty Women Sequins One Shoulder Fringe Tops","Tops & Tees","Patty","Women"
1274230,474,"Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top","Tops & Tees","Patty","Women"
1274231,518,"Patty Women Trendy V Neck Ruched Twist Knot Front Long Sleeve Casual Tunic Blouse Top","Tops & Tees","Patty","Women"
1274232,639,"Patty Women Boat Neck/One Shoulder Drawstring Short Sleeve Banded Causal Blouse Top","Tops & Tees","Patty","Women"
1274233,651,"Patty Women Sexy Backless Open Shoulder Long Sleeves Top Set","Tops & Tees","Patty","Women"
1274234,654,"Patty Women Stylish Polo Neck Cap Sleeve Casual Blouse Top","Tops & Tees","Patty","Women"
1274235,705,"Patty Women Sexiest Strapless Pleated Bust Clubwear Party Tube Top","Tops & Tees","Patty","Women"
1274236,782,"Patty Women Stylish V Neck Cut Out Cold Shoulder Slit Long Sleeve Party Blouse Top","Tops & Tees","Patty","Women"
1274237,820,"Patty Women Comfy Drape Collar Long Sleeve Asym Hem Cardigan","Sweaters","Patty","Women"
1274238,826,"Patty Women Stunning Strips Crew Neck Long Sleeve Knit Top Jumper","Sweaters","Patty","Women"
1274239,830,"Patty Women Comfy Long Sleeve Hooded Asym Hem Sweatercoat Knit Cardigan Jumper","Sweaters","Patty","Women"
1274240,834,"Patty Women Comfy Hooded Cable Knit Long Sleeve Jumper Tunic Top","Sweaters","Patty","Women"
1274241,842,"Patty Women Soft & Cute Long Sleeved Bolero Shrug Top","Sweaters","Patty","Women"
1274242,847,"Patty Women Russian Faux Fur Trim Hooded Jumper Cardigan Jacket","Sweaters","Patty","Women"
1274243,849,"Patty Women Smart V-Neck Ribbed Knit Long Sleeve Jumper Tunic Top","Sweaters","Patty","Women"
1274244,850,"Patty Women Elegant Ruffle Flounce Collar Asym Long Jumper Cardigan","Sweaters","Patty","Women"
1274245,857,"Patty Women Smart Buttons Embellished Zip Front Military Cardigan Jumper Jacket","Sweaters","Patty","Women"
1274246,871,"Patty Women Stylish V-Neck Long Sleeve Knit Tunic Jumper Top","Sweaters","Patty","Women"
1274247,875,"Patty Women Trendy Ribbed V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top","Sweaters","Patty","Women"
1274248,879,"Patty Women Trendy Stripe Long Sleeve Drape Front Cardigan Jacket","Sweaters","Patty","Women"
1274249,880,"Patty Women Unique Puffy Sleeve Fold Neck Asym Hem Cardigan Sweater","Sweaters","Patty","Women"
1274250,889,"Patty Women Long Sleeves Cascading Open Front Asymmetric Hem Jumper Cardigan","Sweaters","Patty","Women"
1274251,904,"Patty Women Corset V-Neck Ribbed Long Sleeve Knit Jumper Top","Sweaters","Patty","Women"
1274252,911,"Patty Women Cute Short Sleeved Shrug Cardigan Tops","Sweaters","Patty","Women"
1274253,940,"Patty Women Comfy Turtleneck Long Sleeve Knit Tunic Tops Jumper","Sweaters","Patty","Women"
1274254,954,"Patty Women Trendy Drape Collar Long Sleeve Asym Hem Cardigan Top.","Sweaters","Patty","Women"
1274255,960,"Patty Women Flattering Long Sleeve Light Knit Bolero Shrug Cardigan","Sweaters","Patty","Women"
1274256,963,"Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top","Sweaters","Patty","Women"
1274257,986,"Patty Women Striped V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top","Sweaters","Patty","Women"
1274258,1022,"Patty Women Sexy Off Shoulder Buttons Long Sleeve Tunic Jumper","Sweaters","Patty","Women"
1274259,1036,"Patty Women Comfy Long Sleeve Open Front Ruched Pocket Light Boyfriend Jersey Cardigan","Sweaters","Patty","Women"
1274260,1075,"Patty Women On / One Shoulder Wool Blend Batwing Sleeve Jumper Top","Sweaters","Patty","Women"
1274261,1160,"Patty Women Sexy Deep V-Neck Wrap Asym Hem Mini Knit Dress","Sweaters","Patty","Women"
1274262,1165,"Patty Women Stylish Scoop Neck Ribbed Striped Long Sleeve Knitwear Jumper Top","Sweaters","Patty","Women"
1274263,1166,"Patty Women Trendy Asym Hem Long Slevee Ribbed Jumper Cardigan","Sweaters","Patty","Women"
1274264,1263,"Patty Women Stunning Long Sleeve Knit Bolero Shrug Cardigan Jumper","Sweaters","Patty","Women"
1274265,1396,"Patty Women Stunning Shawl Ridded Collar Long Sleeve Light Knit Cardigan Jumper","Sweaters","Patty","Women"
1274266,1609,"Patty Women Wide/Stand Collar Zip Up Front Pocket Long Sleeve Light Jacket","Fashion Hoodies & Sweatshirts","Patty","Women"
1274267,3187,"Patty Women Elegant Black V Neck Floral Lace 3/4 Sleeve Cocktail Party Mini Dress","Dresses","Patty","Women"
1274268,3216,"Patty Women Sexy Drape Cowl Neck Long Sleeve Party Knit Dress","Dresses","Patty","Women"
1274269,3217,"Patty Women Comfy Off Shoulder Long Sleeve Fitted Casual Dress","Dresses","Patty","Women"
1274270,3227,"Patty Women Gorgeous Hoodie Cable Jumper Knit Casual Party Mini Dress","Dresses","Patty","Women"
1274271,3286,"Patty Women V Neck Bow Front Short Sleeve Cocktail Party Flow Dress","Dresses","Patty","Women"
1274272,3311,"Patty Women Convertible V Neck / One Shoulder Open Back Ruched Evening Dress","Dresses","Patty","Women"
1274273,3340,"Patty Women Elegant Square Neck Ruched Evening Cocktail Party Dress","Dresses","Patty","Women"
1274274,3344,"Patty Women Ruched V Neck Dropped Waist Evening Clubwear Mini Dress","Dresses","Patty","Women"
1274275,3353,"Patty Women Comfy Black Hoodie Cable Jumper Knit Casual Party Long Maxi Dress","Dresses","Patty","Women"
1274276,3362,"Patty Women Turtleneck Long Sleeve Knitwear Mini Jumper Dress","Dresses","Patty","Women"
1274277,3395,"Patty Women Comfy On/One Shoulder Bat Wing Sleeve Sweater Mini Dress","Dresses","Patty","Women"
1274278,3424,"Patty Women Unique Bolero Style Long Sleeve Party Mini Dress","Dresses","Patty","Women"
1274279,3482,"Patty Women Smart Polo Neck Cap Sleeve Casual Party Mini Dress","Dresses","Patty","Women"
1274280,3517,"Patty Women Cute O-ring Halter Drape Front Mini Dress Clubwear","Dresses","Patty","Women"
1274281,3521,"Patty Women Gorgeous Floral Lace Halter Ruched Cocktail Party Mini Dress","Dresses","Patty","Women"
1274282,3604,"Patty Women Stunning Faux Denim Collared V-Neck Mini Dress","Dresses","Patty","Women"
1274283,3753,"Patty Women Cute Black & White Spotted Halter Cocktail Party Dress","Dresses","Patty","Women"
1274284,3889,"Patty Women Stunning Drape Front and Back Cowl Neck Sleeveless Casual Dress","Dresses","Patty","Women"
1274285,3892,"Patty Women Gorgeous Square Neck Pencil Cocktail Evening Party Dress","Dresses","Patty","Women"
1274286,3920,"Patty Women Beautiful One Piece Drawstring Waist Knit Long Maxi Dress","Dresses","Patty","Women"
1274287,3923,"Patty Women Mesh Fabric Fully Lined Cowl Neck Ruched Sheath Cocktail Party Mini Dress","Dresses","Patty","Women"
1274288,4015,"Patty Women Black One Shoulder Crochet Lace Cocktail Mini Dress","Dresses","Patty","Women"
1274289,8445,"Patty Women Black Motorcycle Biker Zip Front Jacket","Outerwear & Coats","Patty","Women"
1274290,8452,"Patty Women Black Double Layers Stand Collar Zip Front Trucker Jacket","Outerwear & Coats","Patty","Women"
1274291,8698,"Patty Women Smart Black Hoodie Zip Toggle Closure Spring Jacket","Outerwear & Coats","Patty","Women"
1274292,11876,"Patty Women Cotton Sequins Padded Smocked Back Halter Corset Top","Intimates","Patty","Women"
1274293,14558,"Patty Mama Stylish Cowl Neck Short Sleeve Ruched Sides Stretch Maternity Dress","Maternity","Patty","Women"
1274294,14560,"Patty Mama Cowl Neck Drop Shoulder Long Sleeve Tunic Maternity Blouse Top","Maternity","Patty","Women"
1274295,15139,"Patty Mama Twisted Cowl Neck Camisole Tank Sleeveless Tunic Casual Maternity Top","Maternity","Patty","Women"
1274296,28405,"1 1/2 In. Original Perry Suspenders","Accessories","Perry","Men"
1274297,28887,"2 inch Perry Outback Comfort Suspenders (Wear Like a Vest)","Accessories","Perry","Men"
1274298,25150,"Polar-Ex Fleece Storm-Tec Fleece Socks (Black) LARGE","Socks","Polar","Men"
1274299,25240,"Polar-Ex Fleece Storm-Tec Fleece Socks (Gray) LARGE","Socks","Polar","Men"
1274300,5099,"Raven Womens Mackenzie","Jeans","Raven","Women"
1274301,5016,"Rawik Boot Cut Jean Snowboard Pants Black Womens","Jeans","Rawik","Women"
1274302,2073,"Rival Traditional French Terry Sleeveless Hoody","Fashion Hoodies & Sweatshirts","Rival","Women"
